jalon,km_boundary,km_cross,delta_km,dist_m,acces,road_type,road_name,way_id,lat_cross,lon_cross
56,140.0,140.6671598459216,0.6671598459215886,609.6065451890228,cross,primary,D 470,1001972877,46.52332861027239,5.664304850247375
56,140.0,140.721528760071,0.7215287600710099,646.9738988758935,cross,primary_link,Rue du Jeu de Quille,40004768,46.52364942506039,5.663771063638284
56,140.0,140.79179999759248,0.7917999975924772,716.2686304009757,cross,service,,1257096417,46.5242717221593,5.663720550309411
56,140.0,140.90770814350086,0.9077081435008552,830.4505163003166,cross,tertiary,Rue du Jeu de Quille,584201375,46.5253072518098,5.663894042188029
56,140.0,140.97235337316073,0.972353373160729,894.1480393674569,cross,tertiary,,671073350,46.52588329584056,5.663995126863088
56,140.0,140.98095688841897,0.980956888418973,899.8300767468864,cross,tertiary,Rue Royale,1002000561,46.52593611973684,5.664077297368421
56,140.0,140.9866379822668,0.9866379822668137,903.4285176154746,cross,tertiary,Rue Royale,40004770,46.525969397415665,5.664131941660636
56,140.0,141.02008593117588,1.0200859311758848,889.5282236659186,cross,service,Chemin du Château d'Eau,1192510077,46.52584571502398,5.6645304738116184
57,142.5,142.19988182112886,-0.3001181788711449,280.5543476249285,cross,unclassified,Chemin de la Croix,812883731,46.53347719144138,5.665893009169946
57,142.5,142.32355780225723,-0.17644219774277303,167.8085151884576,cross,residential,,251787243,46.53451932028725,5.666307838629564
58,145.0,145.34723505152013,0.3472350515201299,312.79537568734094,cross,unclassified,Rue des Carrières,420298919,46.55298883110151,5.669030212526998
58,145.0,145.4746239580127,0.47462395801269963,402.0118152294291,cross,service,,1001991849,46.55358841728755,5.670443381354314
58,145.0,145.57597718737986,0.5759771873798627,472.0309606598643,cross,service,,1001991850,46.55388475698866,5.671693078432109
58,145.0,145.76093055811396,0.7609305581139552,619.2506941247195,cross,residential,Rue de la Mairie,238498632,46.55437036949013,5.674006482432168
58,145.0,145.88920604928472,0.8892060492847236,734.9927855598994,cross,tertiary,Rue de la Verne,364390227,46.554937365709144,5.675344467989202
58,145.0,145.93575238585856,0.9357523858585637,779.6880202910666,cross,tertiary,Rue de la Treche,1008887828,46.555141805273685,5.67587563234076
58,145.0,145.98749258236086,0.9874925823608578,829.5976800060585,cross,tertiary,Rue de la Treche,241232081,46.55536863631157,5.6764664480673295
58,145.0,146.08215404821473,1.0821540482147327,917.1105842451533,cross,tertiary,Rue des Chênes,364390020,46.55612839441558,5.676979583737373
59,147.5,146.49142906955447,-1.0085709304455293,962.0833190964842,cross,tertiary,C 2,420298887,46.55848738515869,5.6810469414990274
59,147.5,146.50486831312173,-0.9951316868782669,949.7216923310535,cross,unclassified,,505887977,46.55854918131417,5.681197998767976
60,150.0,149.25606084764385,-0.7439391523561483,642.4098409480512,cross,unclassified,Chemin de l'Épinay,677473786,46.57433072926351,5.692800498969766
60,150.0,149.25609630064523,-0.7439036993547745,642.3766018187271,cross,residential,Rue du Château d'Eau,510237243,46.574331017781134,5.692800696376563
60,150.0,149.42247359823253,-0.5775264017674715,504.24689715927485,cross,tertiary,Rue du Château d'Eau,85446910,46.57556527919708,5.693999905109486
60,150.0,149.4258142593177,-0.5741857406823101,501.8570142501113,cross,residential,Rue du Château d'Eau,37577359,46.575588319345684,5.694027953986048
60,150.0,149.4624859790251,-0.5375140209748963,472.26856002246916,cross,tertiary,Route de Poitte,85446911,46.575872704408354,5.694270822273783
60,150.0,149.47877717729463,-0.5212228227053686,459.43925596627685,cross,residential,Rue du Château d'Eau,85446912,46.575999134323496,5.694378521831129
60,150.0,149.95884020091464,-0.0411597990853636,41.15979893635872,cross,service,,674274771,46.5797180332123,5.693541730381129
60,150.0,150.05084370375656,0.05084370375655567,50.771869186453465,cross,tertiary,Route de Poitte,209787105,46.58054093138359,5.69343069381327
60,150.0,150.2118207008041,0.21182070080411108,209.02447748359046,cross,tertiary,Route de la Saisse,647268825,46.58196578338762,5.693398850014806
60,150.0,150.41515558560255,0.41515558560254817,382.07763860193114,cross,secondary,Route d'Orgelet,903182051,46.583426823951044,5.694687081678328
60,150.0,150.43451149120634,0.4345114912063366,397.95657019281043,cross,residential,Rue Gutt Grancher,85945310,46.58355851314135,5.694777837399397
60,150.0,150.54291948413155,0.542919484131545,487.9846393880769,cross,residential,Chemin du Stade,85945306,46.58429603914785,5.695318876697659
60,150.0,150.5607893519254,0.5607893519253935,500.26407373751493,cross,residential,Chemin du Stade,903182049,46.58441602034979,5.695293662480154
60,150.0,150.6430936342069,0.643093634206906,579.6356683286982,cross,service,,85945309,46.58504246450568,5.695864617504061
60,150.0,150.65515737886753,0.6551573788675285,591.5829504378803,cross,service,,212703164,46.585139854126794,5.695934181519139
60,150.0,150.70266499315093,0.7026649931509326,638.674490423,cross,service,,211948433,46.58552337920006,5.696208128000046
60,150.0,150.80137907855982,0.8013790785598189,686.5191824800514,cross,primary,Grande Rue,647268820,46.586066590624284,5.695748295312141
60,150.0,150.836932926147,0.836932926147,697.068071360302,cross,residential,Rue de la Gare,72111723,46.58621946843884,5.695404764180675
60,150.0,150.88925199416846,0.8892519941684611,709.4112595139426,cross,residential,Chemin de la Plage,85945308,46.586407557240925,5.694777215560638
60,150.0,151.1225640796558,1.1225640796558025,809.7996142778419,cross,tertiary,D 151,37578159,46.58730017481972,5.692042942116545
61,152.5,152.17242729390114,-0.3275727060988629,259.3036521302861,cross,service,Rue des Craies,369855358,46.59170552736542,5.680903904926754
61,152.5,152.2213177810554,-0.27868221894459566,217.799642113486,cross,tertiary,Route de Mesnois,1473768675,46.59183615822785,5.680394997468352
61,152.5,152.28321816966636,-0.21678183033364462,209.7463570054967,cross,tertiary,Route de Mesnois,1473768673,46.59138003846156,5.679930584615406
61,152.5,152.41789372194097,-0.08210627805902959,81.33482559600058,cross,primary,Route de Lons,369855355,46.59215205932737,5.678653494448061
61,152.5,152.43772301422277,-0.062276985777231175,61.792732361113565,cross,unclassified,,84088886,46.592255671682885,5.678442284646428
61,152.5,152.46428300522442,-0.035716994775583544,35.717114370951144,cross,primary,D 678,1473768630,46.59237585665104,5.678145212519474
61,152.5,152.6935322381662,0.19353223816619902,193.14256574399224,cross,primary,D 678,1009120016,46.5930096785788,5.67529594475224
61,152.5,152.7737355451292,0.27373554512919895,268.2321933717032,cross,unclassified,,363355330,46.593197434427495,5.674351737167243
62,155.0,154.2787457400829,-0.7212542599170888,714.8294478042982,cross,unclassified,,363355330,46.60601412955861,5.671937808061393
62,155.0,154.98499531821508,-0.015004681784915874,14.997164553104376,cross,unclassified,,1009119998,46.61211034635683,5.66964208215833
62,155.0,155.3596942422792,0.359694242279204,357.87716727241957,cross,unclassified,,363355335,46.61538903257979,5.668632687293811
63,157.5,158.05844815079203,0.5584481507920316,542.3623059485644,cross,tertiary,,1009119992,46.63806023119822,5.6798172047499245
63,157.5,158.37371775270134,0.8737177527013387,810.9083755418843,cross,tertiary,,315932087,46.640781970335865,5.679350766241726
64,160.0,159.86657765358333,-0.1334223464166655,127.89529341849035,cross,residential,Rue du Château,421539975,46.653246582692304,5.683663417307693
64,160.0,159.898825566203,-0.10117443379701285,97.10999231362895,cross,residential,Rue du Château,238382066,46.65340724198894,5.683328963535942
64,160.0,159.94017484505025,-0.05982515494974905,59.38134541891635,cross,residential,Rue du Château,210743028,46.65364946516511,5.682930695285359
64,160.0,159.94221202843337,-0.05778797156662563,57.364319144368444,cross,residential,Rue du Château,238382064,46.65365276313617,5.682904671251726
64,160.0,159.95088370155753,-0.04911629844247045,48.724320665578944,cross,service,Impasse Saint-Michel,238382055,46.653665003894815,5.6827924642974805
64,160.0,159.98286911124524,-0.017130888754763873,17.13091326196683,cross,tertiary,Place Saint-Michel,589964477,46.653710401980604,5.68237869758283
64,160.0,159.98569406451577,-0.014305935484230758,14.305954803595533,cross,residential,Rue des Rochettes,210742765,46.65372082072619,5.682344940847136
64,160.0,160.04915290523888,0.04915290523888416,49.15288314515387,cross,tertiary,Rue des Rochettes,1029276486,46.65395486407249,5.6815866404051265
64,160.0,160.1105762665044,0.11057626650440966,108.42924970068407,cross,residential,Allée du Roussillon,212395007,46.65435428570467,5.68103273156726
64,160.0,160.14515043709972,0.14515043709971565,142.57491860334528,cross,unclassified,,216437098,46.65458137082622,5.680723296896138
64,160.0,160.20970125409602,0.20970125409601792,206.6227381538258,cross,tertiary,Rue des Rochettes,238382063,46.65497373666578,5.680107197500662
64,160.0,160.22529379713887,0.22529379713887465,221.10589326318,cross,unclassified,Route des Tilleuls,629424527,46.65509841330725,5.680013690019559
64,160.0,160.25780408504588,0.25780408504587626,251.72970452081046,cross,unclassified,Route des Tilleuls,238382060,46.65535836279069,5.67981872790698
64,160.0,160.6497804412007,0.6497804412007042,578.6864925144151,cross,unclassified,Route des Tilleuls,629418455,46.65883947632459,5.6804372648164785
65,162.5,161.77112750350273,-0.7288724964972744,701.3004274000596,cross,unclassified,Route des Tilleuls,1029276481,46.66861223893659,5.679008459721295
65,162.5,162.01392342103017,-0.48607657896982914,473.1328970382868,cross,unclassified,,96883732,46.67079138188977,5.678990677559052
65,162.5,162.12803093011212,-0.37196906988788214,359.40599150778706,cross,secondary,D 39,40763075,46.671723839206734,5.678378251122316
66,165.0,164.45044687983918,-0.549553120160823,513.6776984019082,cross,primary,Route de Champagnole,234149728,46.69082366370981,5.6796945989203
67,167.5,167.5,0.0,0.0,,,,,46.71327228437225,5.691945201445495
68,170.0,169.80776648250648,-0.1922335174935199,182.81338733451915,cross,unclassified,,680926725,46.731611441573044,5.6965176176029955
68,170.0,169.97484916618805,-0.02515083381194927,24.49696383951425,cross,unclassified,,238239299,46.73305466976203,5.696379785258276
68,170.0,169.9761826498465,-0.023817350153507277,23.623533231463913,cross,tertiary,Route de Crançot,238238897,46.73306565664164,5.696372772356396
68,170.0,170.17748640838815,0.17748640838814822,177.4864386073075,cross,tertiary,Route de Crançot,1028908208,46.73466927822364,5.697592977465136
68,170.0,170.2409076262264,0.24090762622640227,237.69296390119698,cross,tertiary,Place de l'Église,238238894,46.73508630537353,5.698121871821758
68,170.0,170.25263284796293,0.2526328479629285,244.22737965569348,cross,residential,Rue de la Ranche,238238906,46.73509,5.698274100915332
68,170.0,170.3776644030309,0.37766440303090576,346.44301604111706,cross,service,,825808240,46.735623972551444,5.699465342482851
68,170.0,170.44901249247485,0.44901249247485,378.13670675815155,cross,tertiary,Rue Haute,238238904,46.736172033520326,5.6990635175566196
68,170.0,170.54503270533138,0.5450327053313799,422.58297626847786,cross,tertiary,Rue Haute,1312823797,46.736851579661014,5.698305514124293
68,170.0,170.6692604264718,0.6692604264717943,524.8220808374011,cross,residential,Rue du Tartre,238238910,46.73754232864564,5.699393341100256
68,170.0,170.67960509119408,0.6796050911940767,534.5677446925329,cross,residential,Rue Haute,238238903,46.73760866317382,5.699488516727655
68,170.0,170.73476416580675,0.7347641658067516,588.2524109795083,cross,tertiary,Route de la Marre,276703226,46.738001375294125,5.699922453382357
69,172.5,172.23730357358028,-0.2626964264197227,262.69652561568176,cross,tertiary,Route de la Marre,276703226,46.746498550834986,5.714595033653668
69,172.5,172.8476077378993,0.34760773789929544,341.45361613485585,cross,tertiary,Route de la Marre,1029006641,46.74898968242579,5.721279202476762
69,172.5,173.25999956035193,0.759999560351929,604.1540112237649,cross,unclassified,Chemin de Blois,251244977,46.75119888068014,5.723579913898472
69,172.5,173.26268503708422,0.7626850370842249,606.7653836902497,cross,tertiary,Route de la Marre,1029006617,46.751215040949916,5.723605453915251
69,172.5,173.48411319131367,0.9841131913136678,796.1011662611543,cross,tertiary,Rue des Fayards,276703225,46.75265901607034,5.725149168579802
69,172.5,173.58384623522628,1.0838462352262752,873.0909578164463,cross,unclassified,,251244830,46.75354138353839,5.72538
69,172.5,173.7045944220697,1.2045944220697038,978.5099668148922,cross,tertiary,Route du Fied,591848380,46.75453257378896,5.725903850168982
70,175.0,174.64694325339232,-0.3530567466076775,163.10336216510632,cross,tertiary,Route du Fied,88230569,46.76250829950551,5.724361601915098
70,175.0,174.84928267526982,-0.15071732473018074,126.48006296416322,cross,secondary,D 5,1029006635,46.76330531937173,5.721974041884805
70,175.0,175.55033102627786,0.5503310262778598,540.100767875144,cross,residential,Rue de la Saugiat,819381224,46.768689470714904,5.723623083979328
70,175.0,175.71378143470847,0.7137814347084657,663.4989257103592,cross,service,,251244948,46.769742266086716,5.722227709213149
70,175.0,175.8164276387612,0.8164276387612119,745.7652674867702,cross,residential,Rue des Setrettes,499640494,46.7703687015105,5.721241859200874
70,175.0,176.03401076823087,1.0340107682308712,830.57476196962,cross,service,,251244873,46.771300644797755,5.723735605298917
70,175.0,176.0613345889703,1.0613345889703112,840.9775984362104,cross,service,,251244877,46.77138460712875,5.724072787358314
70,175.0,176.1043453349929,1.1043453349928996,858.8602171916496,cross,service,,251244939,46.77151677321666,5.724603549584373
70,175.0,176.13022859186168,1.1302285918616803,870.4694671199812,cross,residential,Chemin des Carriaux,244330668,46.771596308893656,5.7249229547633975
70,175.0,176.17716252678247,1.1771625267824675,893.0922401123734,cross,service,,251244999,46.77174095372248,5.725501788229648
70,175.0,176.27356303150933,1.273563031509326,966.9002794539409,cross,service,,251244952,46.77227360269576,5.726500505054553
71,177.5,177.5,0.0,0.0,,,,,46.779849294769974,5.73676365961712
72,180.0,180.0,0.0,0.0,,,,,46.79807906834769,5.750703101511614
73,182.5,182.22132948966458,-0.27867051033541657,239.1964285996618,cross,primary,N 5,1002454233,46.81680499980395,5.750462142941164
74,185.0,184.82939834470747,-0.17060165529252913,170.60191091072286,cross,unclassified,Route Forestière Médiane,1002450331,46.8306916238623,5.757811830535684
75,187.5,186.54895504677043,-0.9510449532295695,701.4252962293285,cross,unclassified,Route Forestière de la Panne,1002450333,46.84213136009396,5.76682823187785
75,187.5,186.93599432974506,-0.564005670254943,530.987639567769,cross,unclassified,Route Forestière de la Panne,363603473,46.84378292586486,5.762648930126306
75,187.5,187.23483983866802,-0.26516016133197695,265.1158416150067,cross,unclassified,Route Forestière de la Panne,1049521557,46.84646782777092,5.762679820476936
76,190.0,190.0,0.0,146.87758627157922,near,unclassified,,1002450334,46.8600254,5.7488803
77,192.5,192.3713328211243,-0.1286671788757019,128.66353284602403,cross,unclassified,Voie de Buvilly,243613647,46.87916959251316,5.755319918502631
77,192.5,192.37174795882265,-0.12825204117734756,128.2524013471668,cross,residential,Rue du Ploussard,230117870,46.879172818692716,5.755322572399178
77,192.5,192.44396803790625,-0.05603196209375483,56.032038844628424,cross,service,,1080221562,46.87972388264725,5.75582548513438
77,192.5,192.69635951959657,0.1963595195965695,196.16082285429155,cross,residential,Chemin des Vignes,1002395521,46.88162144702937,5.757642505337544
77,192.5,192.8728222027945,0.3728222027945094,370.24939086227425,cross,residential,Rue de Savagnin,154683596,46.882718857190646,5.759317656287921
77,192.5,192.89416405539538,0.3941640553953789,391.4340572672513,cross,residential,Rue du Ploussard,1007275593,46.88285047482537,5.759522038143459
77,192.5,192.95074729279992,0.45074729279991743,447.83202456183284,cross,residential,Rue Bagier,154683598,46.883249913671854,5.759979908439849
77,192.5,192.95561834588943,0.45561834588943384,452.44218566837526,cross,residential,Rue du Ploussard,1002395520,46.883290866161985,5.760002648716283
77,192.5,192.98064582050566,0.4806458205056572,476.20810782111397,cross,service,,331879798,46.883501348849215,5.760119301771856
77,192.5,193.04966904978707,0.5496690497870702,542.3295472470364,cross,residential,Rue de Pupillin,243613645,46.88408192093411,5.76044061363173
77,192.5,193.05062019272395,0.5506201927239545,543.1986636682363,cross,tertiary,Rue du Ploussard,230117855,46.88409027790435,5.760443283219446
77,192.5,193.3175013369464,0.8175013369464068,803.5020674991493,cross,tertiary,D 246,577443715,46.886175472832385,5.762054619139384
77,192.5,193.42937620145898,0.9293762014589788,914.864653244806,cross,tertiary,D 246,1474303592,46.886997690548874,5.7628918783876335
78,195.0,194.36674880445102,-0.6332511955489792,627.0579954043267,cross,unclassified,Chemin de la Grange Jeanmaire Ancienne Route Impériale d'Arbois à Poligny,43383928,46.89416900638992,5.76906940765553
78,195.0,194.36798035218027,-0.6320196478197317,625.83301910904,cross,tertiary,Rue de Pupillin,1049540286,46.89417877683049,5.769077021464393
78,195.0,194.65853897188612,-0.34146102811388346,338.4659563816622,cross,residential,,43381602,46.89647175382031,5.770910719066326
78,195.0,194.8634919507582,-0.13650804924179738,134.95257872067887,cross,residential,Rue Saint-Jean,43383026,46.898197100379775,5.771830701457223
78,195.0,195.00175700989985,0.001757009899847617,1.7570098858762306,cross,tertiary,Rue de Pupillin,43383927,46.89939712118721,5.772220735928546
78,195.0,195.13696222103607,0.1369622210360717,127.42056921414155,cross,secondary,Rue de Faramand,41863476,46.900279990319994,5.773259982223984
78,195.0,195.22620926678934,0.22620926678933984,179.68514888757147,cross,service,Place Faramand,733190820,46.90096924109834,5.772658127491595
78,195.0,195.40606247430017,0.40606247430017106,322.65413175517534,cross,residential,Rue de Bourgogne,270677050,46.90181795406601,5.774525467265783
78,195.0,195.49693976510878,0.49693976510877746,412.48275797113234,cross,tertiary,Grande Rue,41862752,46.90241809877884,5.775337427759609
78,195.0,195.51874173074475,0.5187417307447504,425.42263701723016,cross,tertiary,Rue de la Résistance,1002395538,46.90242366911767,5.775614676470677
78,195.0,195.53091834707925,0.5309183470792505,435.795749504474,cross,residential,Rue Maupré,41862768,46.902463036363635,5.775763289393939
78,195.0,195.59816247682016,0.5981624768201641,500.1688465095039,cross,residential,Rue des Fossés,42261493,46.90298011507128,5.7761688370672095
78,195.0,195.59877496474263,0.5987749647426313,500.68683661862866,cross,service,,1117778922,46.902985605598715,5.776169483011613
78,195.0,195.65281938070993,0.6528193807099285,525.0858796107374,cross,service,,1002548429,46.90341000053973,5.775824999556655
78,195.0,195.73826728350505,0.7382672835050528,558.8459352499882,cross,residential,Rue des Fossés,1002548428,46.90400156983723,5.775114312129621
78,195.0,195.74254524008106,0.742545240081057,558.6082371776491,cross,residential,Rue des Fossés,1002541245,46.90401045899281,5.775075688489211
78,195.0,195.8325106226372,0.8325106226371872,581.5452402141118,cross,tertiary,Avenue du Général Delort,157310667,46.904410663668564,5.77431923222656
78,195.0,195.90459616985905,0.9045961698590474,626.403715264348,cross,residential,Rue des Écoles,41862765,46.90491926169653,5.7737308541157795
78,195.0,195.93127863002846,0.9312786300284586,647.6472094876954,cross,residential,Avenue des Écoles,41862760,46.90513225442547,5.773569582513803
78,195.0,195.94719385441917,0.9471938544191687,662.9358874472084,cross,residential,Rue des Écoles,41862762,46.90527425149783,5.773543286759662
78,195.0,195.96119773455538,0.9611977345553839,676.4123739010836,cross,residential,Rue Morel,44165685,46.90539919538377,5.773520149003006
78,195.0,196.10324984407933,1.103249844079329,811.9757676571722,cross,residential,Rue du Clos Piffond,44165788,46.90663879978931,5.7734017173111525
79,197.5,196.29412425271784,-1.205875747282164,965.6522949234827,cross,residential,Rue de Changin,44165684,46.90832930009351,5.773809874375758
79,197.5,196.29596512713957,-1.2040348728604329,963.8909111360538,cross,residential,Rue Morel,44165685,46.90834405967021,5.773820712129687
79,197.5,196.32013073153072,-1.1798692684692753,940.8427903287236,cross,residential,Rue Saint-Roch,1205145388,46.90853683532228,5.773967588816973
79,197.5,196.3216232373764,-1.1783767626236,939.45467545942,cross,residential,Rue du Petit Changin,1002541244,46.90854960201339,5.773966754248996
79,197.5,196.615254247975,-0.8847457520249975,741.5435305387556,cross,residential,Rue du Petit Changin,44165681,46.91078914239366,5.772080632660412
79,197.5,196.75019960624127,-0.7498003937587328,643.1615192545742,cross,residential,Rue de la Bésivette,44165626,46.91133035606231,5.773661388642996
79,197.5,196.84313997543353,-0.6568600245664697,591.7329745533756,cross,residential,Rue de la Tour Canoz,230117859,46.91162407501922,5.774806892574953
79,197.5,196.84530473145747,-0.6546952685425254,590.5149138775658,cross,residential,Rue du Clair Logis,44165686,46.91163245369183,5.774831291416752
79,197.5,196.85676419088742,-0.643235809112582,579.2543325985964,cross,residential,Rue de la Tour Canoz,154673712,46.9117294333333,5.774882333333317
79,197.5,196.8770823709823,-0.6229176290177065,559.8053455747089,cross,residential,Rue de la Tour Canoz,154673713,46.91190438137811,5.774902258177062
79,197.5,197.07121364185335,-0.42878635814665245,379.98180713920635,cross,unclassified,Chemin des Corvées,154673791,46.913602729983936,5.774630728878896
79,197.5,197.16569713026536,-0.3343028697346426,327.8853419124038,cross,service,,127075571,46.91394036889786,5.775649877034044
79,197.5,198.13168749697257,0.6316874969725745,559.7354058071697,cross,residential,Chemin de Chanoux,127069191,46.92113583867222,5.779996973579799
79,197.5,198.22348633698329,0.7234863369832851,623.406303910833,cross,residential,Chemin de Chanoux,154673674,46.921258924784475,5.781189247844788
79,197.5,198.4106946934616,0.9106946934616076,763.9298754917003,cross,tertiary,Quartier de l'Église,182815665,46.92241352532901,5.78202418609523
79,197.5,198.47223116749166,0.9722311674916568,788.2500234242669,cross,residential,Rue de l'École,230117857,46.92287889925545,5.781590894354948
79,197.5,198.59877120706238,1.0987712070623843,914.1582846549529,cross,residential,Rue du Pin,127070603,46.92379998851591,5.78255998601937
80,200.0,199.04337237962878,-0.9566276203712221,794.1445371753899,cross,residential,Rue de la Boutière,127069593,46.92685899542374,5.785721417484972
80,200.0,199.21412607500125,-0.7858739249987536,669.9242593556568,cross,residential,Rue de l'École,32265934,46.927658165766815,5.7872499330845315
81,202.5,201.75227714268908,-0.7477228573109187,711.0499521215785,cross,residential,Chemin de la Molaine,243838066,46.9464023123024,5.791449110652922
81,202.5,201.7534083905143,-0.746591609485705,709.9211428480029,cross,tertiary,Route de Montigny,999002774,46.94641215231458,5.791445326032852
81,202.5,201.8114142326629,-0.6885857673370879,652.0516773626639,cross,secondary,Route de Salins,513018607,46.94691670859353,5.791251265925567
81,202.5,201.8266686795118,-0.6733313204881881,651.5992632807189,cross,secondary,Route de Salins,999002778,46.94694679069769,5.79144200000007
81,202.5,202.0292740192934,-0.47072598070658955,467.83350693481725,cross,residential,Impasse de l'Église,278034019,46.948585107580364,5.791081823261977
81,202.5,202.0819392451731,-0.41806075482691085,415.24501088381163,cross,service,,1188173692,46.94905100522961,5.790957065272103
81,202.5,202.10519821137083,-0.3948017886291666,392.02683635726,cross,residential,Rue de la Mirode,235378937,46.94925679612588,5.790902187699765
81,202.5,202.52651336095923,0.026513360959228294,26.513358097774145,cross,tertiary,Grande Rue,30633768,46.952897773885375,5.7895255668789645
81,202.5,202.63479500523428,0.134795005234281,134.72292044199207,cross,tertiary,Grande Rue,1188173690,46.95379655449905,5.78897860893616
81,202.5,202.7193760798892,0.2193760798892015,218.3212031371806,cross,tertiary,D 483,999236804,46.954483223017434,5.788529788974822
81,202.5,202.9065429261434,0.40654292614340193,188.79199317699948,cross,tertiary,D 483,38091571,46.95333334149441,5.787373225973264
81,202.5,202.91761828141753,0.417618281417532,187.32425517607768,cross,primary_link,,60006320,46.95323642165829,5.787339584377258
81,202.5,202.97737537317903,0.47737537317902934,212.04274197737837,cross,tertiary,D 483,322889485,46.95281728734217,5.786882860015601
81,202.5,203.08023172840782,0.5802317284078242,306.0352778633817,cross,primary,N 83,1159412998,46.953052581118214,5.7856743310200685
81,202.5,203.1802195303488,0.6802195303488077,372.39557219875434,cross,tertiary,D 483,322889484,46.9538093682284,5.78505012635432
81,202.5,203.29604123575064,0.7960412357506357,357.77616140298005,cross,tertiary,D 483,999236805,46.954639114488046,5.785929558856436
81,202.5,203.4739442614569,0.973944261456893,383.94733274082716,cross,service,,999236812,46.95580894828113,5.787528562443442
82,205.0,204.97953482771362,-0.020465172286378674,15.614088280557123,cross,tertiary,Rue de Villeneuve d'Aval,999236816,46.96542589927158,5.776957926742967
82,205.0,204.98959726812058,-0.010402731879423754,10.40276440011,cross,unclassified,Chemin de la Pommeraie,1167184441,46.96548585029418,5.776934179398782
83,207.5,207.5,0.0,0.0,,,,,46.985149378280234,5.765346043141184
84,210.0,208.80962608692042,-1.1903739130795827,851.9971224804679,cross,residential,Rue de la Chênée,252286247,46.99629250343855,5.760554256741766
84,210.0,208.9325758784014,-1.0674241215986058,745.3108664096276,cross,residential,Rue de la Chênée,998400828,46.997362736325385,5.7601813681626926
84,210.0,209.04491102181163,-0.9550889781883711,716.9633531125825,cross,primary,Route Louis Pasteur,319416100,46.997840101127494,5.759402066542133
84,210.0,209.28561612646686,-0.7143838735331371,535.857552493645,cross,secondary,Rue de la Saline,607807057,46.99906459076615,5.761484287463585
84,210.0,209.44035404970418,-0.5596459502958169,437.8069884465181,cross,secondary,Rue de la Saline,607807059,46.999795033714925,5.763216368720956
84,210.0,210.6514221131815,0.6514221131814963,651.4211679493549,cross,secondary,Rue de la Saline,313041225,47.00488904986287,5.771663082713749
84,210.0,210.9795362753014,0.979536275301399,887.3896099686682,cross,secondary,D 32,324367063,47.007553668066905,5.773515476510516
85,212.5,211.43625572108675,-1.0637442789132479,897.7365518062255,cross,secondary,Grande Rue,301016762,47.011246600000014,5.776108250000019
85,212.5,211.4763567305775,-1.0236432694225073,857.6933357952992,cross,residential,Rue de l'Église,252470366,47.01152106938877,5.776451336735964
85,212.5,211.48446830496567,-1.0155316950343263,849.5941230689375,cross,secondary,Grande Rue,1266534976,47.01157658866104,5.7765207358263
85,212.5,211.51995627175785,-0.9800437282421512,814.5512962395982,cross,residential,Rue du Colombier,998400838,47.01179824119644,5.776857184556637
85,212.5,211.52371738709556,-0.9762826129044413,810.8440380745391,cross,secondary,Grande Rue,607807053,47.011821492414,5.77689321347034
85,212.5,211.55078805802785,-0.9492119419721519,784.1761581125276,cross,service,,252470380,47.01198884332003,5.777152531991399
85,212.5,212.14260510353043,-0.3573948964695717,356.88623243404345,cross,residential,Rue Chevrey,299530077,47.01626013362446,5.779068251528386
85,212.5,212.14344855950344,-0.35655144049655974,356.43136460812724,cross,unclassified,Chemin des Nues,324367062,47.01626766423733,5.779069586067375
85,212.5,212.14372290719524,-0.35627709280475983,356.27783247427465,cross,unclassified,,252470429,47.0162700495753,5.779070151413722
85,212.5,212.53595600634,0.03595600634000107,35.955663213723795,cross,residential,Rue du Portail,71361910,47.01779709424168,5.783734076991163
85,212.5,212.68800096937443,0.18800096937442845,150.2865633148578,cross,secondary,Grande Rue,153252184,47.017472882383416,5.785270447668392
85,212.5,212.92790090307287,0.4279009030728673,334.20759330463414,cross,secondary,Grande Rue,32924670,47.0191605978445,5.787123885989223
85,212.5,212.92880449883853,0.4288044988385309,335.0704319600962,cross,tertiary,Rue du Port,946540059,47.019162386648865,5.78713551321761
85,212.5,213.12303794594425,0.6230379459442474,526.8895520177255,cross,tertiary,Rue du Port,36258823,47.020236670361996,5.789136689477869
85,212.5,213.50288594985219,1.0028859498521854,900.6092059143413,cross,tertiary,D 274,286102542,47.022699464162635,5.792603817841254
86,215.0,215.0,0.0,0.0,,,,,47.02400261256195,5.809593603107112
87,217.5,216.79013180665015,-0.7098681933498483,622.0897030518424,cross,service,Chemin des Laminoirs,75783900,47.039317086427495,5.814770715614299
87,217.5,216.8628202020106,-0.637179797989404,579.9271077380916,cross,service,Chemin de Sous Le Touillon,75759716,47.03985458811728,5.8142255121027695
87,217.5,216.89190107814525,-0.6080989218547472,553.0010913855299,cross,tertiary,Route du Pont,652135789,47.04011466166754,5.814237562873624
87,217.5,216.90466089574622,-0.5953391042537817,540.5360236292358,cross,unclassified,Rue du Puits,1280573663,47.04022486915985,5.814278682399256
87,217.5,217.26153391851253,-0.2384660814874735,235.54048335251642,cross,tertiary,Route du Pont,111530784,47.0432968729996,5.814810837628239
87,217.5,217.2816190119699,-0.21838098803010553,215.83631984474746,cross,tertiary,D 274,183786487,47.04343498974817,5.814980480411184
87,217.5,217.51598965693336,0.015989656933356855,15.989658724291898,cross,tertiary,D 274,183786486,47.04473052313228,5.8173722117888955
